학년,출판사(저자),교육과정,레슨,단어,뜻,예문,예문 해석,영영풀이
초3,YBM(김),2022,1,be,,,,
초3,YBM(김),2022,1,everyone,,,,
초3,YBM(김),2022,1,goodbye,,,,
초3,YBM(김),2022,1,hello,,,,
초3,YBM(김),2022,1,I,,,,
초3,YBM(김),2022,1,meet,,,,
초3,YBM(김),2022,1,name,,,,
초3,YBM(김),2022,1,nice,,,,
초3,YBM(김),2022,1,to,,,,
초3,YBM(김),2022,1,too,,,,
초3,YBM(김),2022,1,what,,,,
초3,YBM(김),2022,1,you,,,,
초3,YBM(김),2022,2,close,,,,
초3,YBM(김),2022,2,door,,,,
초3,YBM(김),2022,2,down,,,,
초3,YBM(김),2022,2,great,,,,
초3,YBM(김),2022,2,no,,,,
초3,YBM(김),2022,2,okay,,,,
초3,YBM(김),2022,2,open,,,,
초3,YBM(김),2022,2,please,,,,
초3,YBM(김),2022,2,sit,,,,
초3,YBM(김),2022,2,stand,,,,
초3,YBM(김),2022,2,thank,,,,
초3,YBM(김),2022,2,the,,,,
초3,YBM(김),2022,2,up,,,,
초3,YBM(김),2022,2,welcome,,,,
초3,YBM(김),2022,2,window,,,,
초3,YBM(김),2022,3,a,,,,
초3,YBM(김),2022,3,bag,,,,
초3,YBM(김),2022,3,ball,,,,
초3,YBM(김),2022,3,book,,,,
초3,YBM(김),2022,3,clock,,,,
초3,YBM(김),2022,3,doll,,,,
초3,YBM(김),2022,3,hat,,,,
초3,YBM(김),2022,3,help,,,,
초3,YBM(김),2022,3,it,,,,
초3,YBM(김),2022,3,look,,,,
초3,YBM(김),2022,3,pencil,,,,
초3,YBM(김),2022,3,that,,,,
초3,YBM(김),2022,3,this,,,,
초3,YBM(김),2022,3,violin,,,,
초3,YBM(김),2022,4,apple,,,,
초3,YBM(김),2022,4,candy,,,,
초3,YBM(김),2022,4,chicken,,,,
초3,YBM(김),2022,4,cookie,,,,
초3,YBM(김),2022,4,cream,,,,
초3,YBM(김),2022,4,do,,,,
초3,YBM(김),2022,4,good,,,,
초3,YBM(김),2022,4,ice,,,,
초3,YBM(김),2022,4,kiwi,,,,
초3,YBM(김),2022,4,like,,,,
초3,YBM(김),2022,4,milk,,,,
초3,YBM(김),2022,4,not,,,,
초3,YBM(김),2022,4,pizza,,,,
초3,YBM(김),2022,4,salad,,,,
초3,YBM(김),2022,4,vegetable,,,,
초3,YBM(김),2022,4,yes,,,,
초3,YBM(김),2022,5,big,,,,
초3,YBM(김),2022,5,cat,,,,
초3,YBM(김),2022,5,dog,,,,
초3,YBM(김),2022,5,how,,,,
초3,YBM(김),2022,5,kangaroo,,,,
초3,YBM(김),2022,5,many,,,,
초3,YBM(김),2022,5,one,,,,
초3,YBM(김),2022,5,pig,,,,
초3,YBM(김),2022,5,small,,,,
초3,YBM(김),2022,5,tiger,,,,
초3,YBM(김),2022,5,zebra,,,,
초3,YBM(김),2022,5,zoo,,,,
초3,YBM(김),2022,5,two,,,,
초3,YBM(김),2022,5,three,,,,
초3,YBM(김),2022,5,four,,,,
초3,YBM(김),2022,5,five,,,,
초3,YBM(김),2022,6,bird,,,,
초3,YBM(김),2022,6,can,,,,
초3,YBM(김),2022,6,come,,,,
초3,YBM(김),2022,6,dance,,,,
초3,YBM(김),2022,6,fly,,,,
초3,YBM(김),2022,6,foot,,,,
초3,YBM(김),2022,6,fun,,,,
초3,YBM(김),2022,6,here,,,,
초3,YBM(김),2022,6,jump,,,,
초3,YBM(김),2022,6,run,,,,
초3,YBM(김),2022,6,skate,,,,
초3,YBM(김),2022,6,swim,,,,
초3,YBM(김),2022,6,walk,,,,
초3,YBM(김),2022,7,and,,,,
초3,YBM(김),2022,7,at,,,,
초3,YBM(김),2022,7,blue,,,,
초3,YBM(김),2022,7,car,,,,
초3,YBM(김),2022,7,color,,,,
초3,YBM(김),2022,7,flower,,,,
초3,YBM(김),2022,7,green,,,,
초3,YBM(김),2022,7,know,,,,
초3,YBM(김),2022,7,now,,,,
초3,YBM(김),2022,7,orange,,,,
초3,YBM(김),2022,7,pink,,,,
초3,YBM(김),2022,7,pretty,,,,
초3,YBM(김),2022,7,red,,,,
초3,YBM(김),2022,7,right,,,,
초3,YBM(김),2022,7,yellow,,,,
초3,YBM(김),2022,8,any,,,,
초3,YBM(김),2022,8,crayon,,,,
초3,YBM(김),2022,8,doughnut,,,,
초3,YBM(김),2022,8,eraser,,,,
초3,YBM(김),2022,8,glue,,,,
초3,YBM(김),2022,8,have,,,,
초3,YBM(김),2022,8,long,,,,
초3,YBM(김),2022,8,love,,,,
초3,YBM(김),2022,8,notebook,,,,
초3,YBM(김),2022,8,pen,,,,
초3,YBM(김),2022,8,ruler,,,,
초3,YBM(김),2022,8,scissors,,,,
초3,YBM(김),2022,8,stick,,,,
초3,YBM(김),2022,9,birthday,,,,
초3,YBM(김),2022,9,eat,,,,
초3,YBM(김),2022,9,happy,,,,
초3,YBM(김),2022,9,in,,,,
초3,YBM(김),2022,9,menu,,,,
초3,YBM(김),2022,9,old,,,,
초3,YBM(김),2022,9,play,,,,
초3,YBM(김),2022,9,year,,,,
초3,YBM(김),2022,9,six,,,,
초3,YBM(김),2022,9,seven,,,,
초3,YBM(김),2022,9,eight,,,,
초3,YBM(김),2022,9,nine,,,,
초3,YBM(김),2022,9,ten,,,,
초3,YBM(김),2022,10,beautiful,,,,
초3,YBM(김),2022,10,brother,,,,
초3,YBM(김),2022,10,dad,,,,
초3,YBM(김),2022,10,grandfather,,,,
초3,YBM(김),2022,10,grandmother,,,,
초3,YBM(김),2022,10,he,,,,
초3,YBM(김),2022,10,mom,,,,
초3,YBM(김),2022,10,she,,,,
초3,YBM(김),2022,10,show,,,,
초3,YBM(김),2022,10,sister,,,,
초3,YBM(김),2022,10,tall,,,,
초3,YBM(김),2022,10,well,,,,
초3,YBM(김),2022,10,who,,,,
초3,YBM(김),2022,11,cloudy,,,,
초3,YBM(김),2022,11,cold,,,,
초3,YBM(김),2022,11,go,,,,
초3,YBM(김),2022,11,hot,,,,
초3,YBM(김),2022,11,let,,,,
초3,YBM(김),2022,11,outside,,,,
초3,YBM(김),2022,11,raining,,,,
초3,YBM(김),2022,11,see,,,,
초3,YBM(김),2022,11,snowing,,,,
초3,YBM(김),2022,11,sunny,,,,
초3,YBM(김),2022,11,we,,,,
초3,YBM(김),2022,11,weather,,,,
초3,YBM(김),2022,11,windy,,,,
초3,YBM(최),2022,1,hello,안녕 (만나서 하는 인사),,,
초3,YBM(최),2022,1,name,이름,,,
초3,YBM(최),2022,1,thank,감사하다,,,
초3,YBM(최),2022,1,goodbye,잘 가 (헤어질 때 인사),,,
초3,YBM(최),2022,2,bag,가방,,,
초3,YBM(최),2022,2,ball,공,,,
초3,YBM(최),2022,2,chair,의자,,,
초3,YBM(최),2022,2,car,자동차,,,
초3,YBM(최),2022,2,doll,인형,,,
초3,YBM(최),2022,2,big,큰,,,
초3,YBM(최),2022,2,small,작은,,,
초3,YBM(최),2022,2,cup,컵,,,
초3,YBM(최),2022,2,clock,시계,,,
초3,YBM(최),2022,3,open,열다,,,
초3,YBM(최),2022,3,run,달리다,,,
초3,YBM(최),2022,3,sit,앉다,,,
초3,YBM(최),2022,3,look,보다,,,
초3,YBM(최),2022,3,stand,일어서다,,,
초3,YBM(최),2022,3,close,닫다,,,
초3,YBM(최),2022,3,come,오다,,,
초3,YBM(최),2022,4,one,"하나, 일 (1)",,,
초3,YBM(최),2022,4,two,"둘, 이 (2)",,,
초3,YBM(최),2022,4,three,"셋, 삼 (3)",,,
초3,YBM(최),2022,4,four,"넷, 사 (4)",,,
초3,YBM(최),2022,4,five,"다섯, 오 (5)",,,
초3,YBM(최),2022,4,pig,돼지,,,
초3,YBM(최),2022,4,cow,소,,,
초3,YBM(최),2022,4,duck,오리,,,
초3,YBM(최),2022,4,zebra,얼룩말,,,
초3,YBM(최),2022,4,dog,개,,,
초3,YBM(최),2022,4,cat,고양이,,,
초3,YBM(최),2022,4,rabbit,토끼,,,
초3,YBM(최),2022,5,banana,바나나,,,
초3,YBM(최),2022,5,apple,사과,,,
초3,YBM(최),2022,5,grapes,포도,,,
초3,YBM(최),2022,5,orange,오렌지,,,
초3,YBM(최),2022,5,fig,무화과,,,
초3,YBM(최),2022,5,pizza,피자,,,
초3,YBM(최),2022,5,salad,샐러드,,,
초3,YBM(최),2022,5,bread,빵,,,
초3,YBM(최),2022,5,ice cream,아이스크림,,,
초3,YBM(최),2022,5,tomato,토마토,,,
초3,YBM(최),2022,5,soup,수프,,,
초3,YBM(최),2022,6,swim,수영하다,,,
초3,YBM(최),2022,6,jump,점프하다,,,
초3,YBM(최),2022,6,catch,잡다,,,
초3,YBM(최),2022,6,fly,날다,,,
초3,YBM(최),2022,6,kick,(발로) 차다,,,
초3,YBM(최),2022,6,slide,미끄러지다,,,
초3,YBM(최),2022,6,dance,춤추다,,,
초3,YBM(최),2022,6,climb,"오르다, 올라가다",,,
초3,YBM(최),2022,6,ski,스키를 타다,,,
초3,YBM(최),2022,7,ruler,자,,,
초3,YBM(최),2022,7,pencil,연필,,,
초3,YBM(최),2022,7,eraser,지우개,,,
초3,YBM(최),2022,7,notebook,공책,,,
초3,YBM(최),2022,7,crayon,크레용,,,
초3,YBM(최),2022,7,scissors,가위,,,
초3,YBM(최),2022,7,glue stick,풀,,,
초3,YBM(최),2022,7,pencil case,필통,,,
초3,YBM(최),2022,8,sad,슬픈,,,
초3,YBM(최),2022,8,happy,행복한,,,
초3,YBM(최),2022,8,angry,화가 난,,,
초3,YBM(최),2022,8,hungry,배고픈,,,
초3,YBM(최),2022,8,birthday,생일,,,
초3,YBM(최),2022,8,six,"여섯, 6",,,
초3,YBM(최),2022,8,seven,"일곱, 7",,,
초3,YBM(최),2022,8,eight,"여덟, 8",,,
초3,YBM(최),2022,8,nine,"아홉, 9",,,
초3,YBM(최),2022,8,ten,"열, 10",,,
초3,YBM(최),2022,8,tired,피곤한,,,
초3,YBM(최),2022,9,color,색깔,,,
초3,YBM(최),2022,9,red,빨강,,,
초3,YBM(최),2022,9,yellow,노랑,,,
초3,YBM(최),2022,9,green,초록,,,
초3,YBM(최),2022,9,brown,갈색,,,
초3,YBM(최),2022,9,pink,분홍색,,,
초3,YBM(최),2022,9,white,하얀색,,,
초3,YBM(최),2022,9,orange,주황,,,
초3,YBM(최),2022,9,purple,보라,,,
초3,YBM(최),2022,9,blue,파랑,,,
초3,YBM(최),2022,10,cloudy,흐린,,,
초3,YBM(최),2022,10,raining,비가 오는,,,
초3,YBM(최),2022,10,snowing,눈이 오는,,,
초3,YBM(최),2022,10,windy,바람이 부는,,,
초3,YBM(최),2022,10,weather,날씨,,,
초3,YBM(최),2022,10,snowman,눈사람,,,
초3,YBM(최),2022,10,cold,추운,,,
초3,YBM(최),2022,10,hot,더운,,,
초3,YBM(최),2022,10,sunny,화창한,,,
초3,YBM(최),2022,10,hat,모자,,,
초3,YBM(김),2015,1,apple,사과,,,
초3,YBM(김),2015,1,be,~이다,,,
초3,YBM(김),2015,1,book,책,,,
초3,YBM(김),2015,1,cup,컵,,,
초3,YBM(김),2015,1,goodbye,잘 가,,,
초3,YBM(김),2015,1,hello,안녕,,,
초3,YBM(김),2015,1,I,나,,,
초3,YBM(김),2015,1,meet,만나다,,,
초3,YBM(김),2015,1,nice,좋은,,,
초3,YBM(김),2015,1,no,아니,,,
초3,YBM(김),2015,1,to,"~에, ~에게",,,
초3,YBM(김),2015,1,too,역시,,,
초3,YBM(김),2015,1,you,너,,,
초3,YBM(김),2015,2,a,하나의,,,
초3,YBM(김),2015,2,bag,가방,,,
초3,YBM(김),2015,2,big,큰,,,
초3,YBM(김),2015,2,camera,카메라,,,
초3,YBM(김),2015,2,cheese,치즈,,,
초3,YBM(김),2015,2,doll,인형,,,
초3,YBM(김),2015,2,egg,달걀,,,
초3,YBM(김),2015,2,fork,포크,,,
초3,YBM(김),2015,2,it,그것,,,
초3,YBM(김),2015,2,notebook,공책,,,
초3,YBM(김),2015,2,pencil,연필,,,
초3,YBM(김),2015,2,small,작은,,,
초3,YBM(김),2015,2,that,저것,,,
초3,YBM(김),2015,2,this,이것,,,
초3,YBM(김),2015,2,what,무엇,,,
초3,YBM(김),2015,3,close,닫다,,,
초3,YBM(김),2015,3,cream,크림,,,
초3,YBM(김),2015,3,door,문,,,
초3,YBM(김),2015,3,down,아래로,,,
초3,YBM(김),2015,3,grape,포도,,,
초3,YBM(김),2015,3,great,멋진,,,
초3,YBM(김),2015,3,ice,얼음,,,
초3,YBM(김),2015,3,jump,점프하다,,,
초3,YBM(김),2015,3,okay,좋아,,,
초3,YBM(김),2015,3,open,열다,,,
초3,YBM(김),2015,3,please,제발,,,
초3,YBM(김),2015,3,sit,앉다,,,
초3,YBM(김),2015,3,stand,서다,,,
초3,YBM(김),2015,3,the,그,,,
초3,YBM(김),2015,3,up,위로,,,
초3,YBM(김),2015,4,banana,바나나,,,
초3,YBM(김),2015,4,bread,빵,,,
초3,YBM(김),2015,4,cookie,쿠키,,,
초3,YBM(김),2015,4,do,~하다,,,
초3,YBM(김),2015,4,kiwi,키위,,,
초3,YBM(김),2015,4,lemon,레몬,,,
초3,YBM(김),2015,4,like,좋아하다,,,
초3,YBM(김),2015,4,mom,엄마,,,
초3,YBM(김),2015,4,not,아닌,,,
초3,YBM(김),2015,4,pizza,피자,,,
초3,YBM(김),2015,4,salad,샐러드,,,
초3,YBM(김),2015,4,yes,네,,,
초3,YBM(김),2015,5,afternoon,오후,,,
초3,YBM(김),2015,5,coat,외투,,,
초3,YBM(김),2015,5,good,좋은,,,
초3,YBM(김),2015,5,how,어떻게,,,
초3,YBM(김),2015,5,make,만들다,,,
초3,YBM(김),2015,5,morning,아침,,,
초3,YBM(김),2015,5,orange,오렌지,,,
초3,YBM(김),2015,5,queen,여왕,,,
초3,YBM(김),2015,5,red,빨간색,,,
초3,YBM(김),2015,5,shirt,셔츠,,,
초3,YBM(김),2015,5,they,그들,,,
초3,YBM(김),2015,5,tomatoes,토마토,,,
초3,YBM(김),2015,6,can,~할 수 있다,,,
초3,YBM(김),2015,6,dance,춤추다,,,
초3,YBM(김),2015,6,fly,날다,,,
초3,YBM(김),2015,6,hurry,서두르다,,,
초3,YBM(김),2015,6,sing,노래하다,,,
초3,YBM(김),2015,6,skate,스케이트를 타다,,,
초3,YBM(김),2015,6,ski,스키를 타다,,,
초3,YBM(김),2015,6,swim,수영하다,,,
초3,YBM(김),2015,6,umbrella,우산,,,
초3,YBM(김),2015,6,violin,바이올린,,,
초3,YBM(김),2015,7,car,차,,,
초3,YBM(김),2015,7,cat,고양이,,,
초3,YBM(김),2015,7,dog,개,,,
초3,YBM(김),2015,7,kangaroo,캥거루,,,
초3,YBM(김),2015,7,lion,사자,,,
초3,YBM(김),2015,7,look,보다,,,
초3,YBM(김),2015,7,many,많은,,,
초3,YBM(김),2015,7,panda,판다,,,
초3,YBM(김),2015,7,pig,돼지,,,
초3,YBM(김),2015,7,walk,걷다,,,
초3,YBM(김),2015,7,yellow,노란색,,,
초3,YBM(김),2015,7,zebra,얼룩말,,,
초3,YBM(김),2015,7,one,"1, 하나",,,
초3,YBM(김),2015,7,two,"2, 둘",,,
초3,YBM(김),2015,7,three,"3, 셋",,,
초3,YBM(김),2015,7,four,"4, 넷",,,
초3,YBM(김),2015,7,five,"5, 다섯",,,
초3,YBM(김),2015,7,six,"6, 여섯",,,
초3,YBM(김),2015,8,black,검은색,,,
초3,YBM(김),2015,8,blue,파란색,,,
초3,YBM(김),2015,8,color,색깔,,,
초3,YBM(김),2015,8,green,초록색,,,
초3,YBM(김),2015,8,now,지금,,,
초3,YBM(김),2015,8,orange,주황색,,,
초3,YBM(김),2015,8,thank,고마워하다,,,
초3,YBM(김),2015,8,welcome,환영하다,,,
초3,YBM(김),2015,9,go,가다,,,
초3,YBM(김),2015,9,have,가지다,,,
초3,YBM(김),2015,9,help,돕다,,,
초3,YBM(김),2015,9,let,~하게 하다,,,
초3,YBM(김),2015,9,run,달리다,,,
초3,YBM(김),2015,9,sorry,미안한,,,
초3,YBM(김),2015,9,time,시간,,,
초3,YBM(김),2015,9,together,함께,,,
초3,YBM(김),2015,9,we,우리,,,
초3,YBM(김),2015,10,and,그리고,,,
초3,YBM(김),2015,10,any,어떤,,,
초3,YBM(김),2015,10,cap,모자,,,
초3,YBM(김),2015,10,crayon,크레용,,,
초3,YBM(김),2015,10,here,여기에,,,
초3,YBM(김),2015,10,new,"새, 새로운",,,
초3,YBM(김),2015,10,scissors,가위,,,
초3,YBM(김),2015,10,shoe,신발(한 짝),,,
초3,YBM(김),2015,11,birthday,생일,,,
초3,YBM(김),2015,11,cake,케이크,,,
초3,YBM(김),2015,11,happy,행복한,,,
초3,YBM(김),2015,11,home,집,,,
초3,YBM(김),2015,11,much,많은,,,
초3,YBM(김),2015,11,old,나이가 …인,,,
초3,YBM(김),2015,11,pretty,예쁜,,,
초3,YBM(김),2015,11,very,매우,,,
초3,YBM(김),2015,11,year,"나이, …살",,,
초3,YBM(김),2015,11,seven,일곱,,,
초3,YBM(김),2015,11,eight,여덟,,,
초3,YBM(김),2015,11,nine,아홉,,,
초3,YBM(김),2015,11,ten,열,,,
초3,YBM(김),2015,12,eat,먹다,,,
초3,YBM(김),2015,12,enter,들어가다,,,
초3,YBM(김),2015,12,music,음악,,,
초3,YBM(김),2015,12,out,밖으로,,,
초3,YBM(김),2015,12,push,밀다,,,
초3,YBM(김),2015,12,touch,만지다,,,
초3,YBM(김),2015,12,watch,지켜보다,,,
초3,YBM(김),2015,13,cloudy,흐린,,,
초3,YBM(김),2015,13,cold,추운,,,
초3,YBM(김),2015,13,rain,비가 오다,,,
초3,YBM(김),2015,13,see,보다,,,
초3,YBM(김),2015,13,snow,눈이 오다,,,
초3,YBM(김),2015,13,sunny,맑은,,,
초3,YBM(김),2015,13,weather,날씨,,,
초3,YBM(김),2015,13,work,일하다,,,
초3,YBM(최),2015,1,hello,,,,
초3,YBM(최),2015,1,hi,,,,
초3,YBM(최),2015,1,bye,,,,
초3,YBM(최),2015,1,name,,,,
초3,YBM(최),2015,1,I,,,,
초3,YBM(최),2015,1,your,,,,
초3,YBM(최),2015,1,what,,,,
초3,YBM(최),2015,1,apple,,,,
초3,YBM(최),2015,1,banana,,,,
초3,YBM(최),2015,1,cup,,,,
초3,YBM(최),2015,1,dog,,,,
초3,YBM(최),2015,2,bag,,,,
초3,YBM(최),2015,2,cat,,,,
초3,YBM(최),2015,2,chair,,,,
초3,YBM(최),2015,2,clock,,,,
초3,YBM(최),2015,2,pencil,,,,
초3,YBM(최),2015,2,look,,,,
초3,YBM(최),2015,2,this,,,,
초3,YBM(최),2015,2,that,,,,
초3,YBM(최),2015,2,egg,,,,
초3,YBM(최),2015,2,hat,,,,
초3,YBM(최),2015,3,box,,,,
초3,YBM(최),2015,3,close,,,,
초3,YBM(최),2015,3,come,,,,
초3,YBM(최),2015,3,door,,,,
초3,YBM(최),2015,3,great,,,,
초3,YBM(최),2015,3,here,,,,
초3,YBM(최),2015,3,iguana,,,,
초3,YBM(최),2015,3,jam,,,,
초3,YBM(최),2015,3,lemon,,,,
초3,YBM(최),2015,3,open,,,,
초3,YBM(최),2015,3,sit,,,,
초3,YBM(최),2015,3,stand,,,,
초3,YBM(최),2015,3,window,,,,
초3,YBM(최),2015,4,hamburger,,,,
초3,YBM(최),2015,4,kebab,,,,
초3,YBM(최),2015,4,like,,,,
초3,YBM(최),2015,4,melon,,,,
초3,YBM(최),2015,4,no,,,,
초3,YBM(최),2015,4,octopus,,,,
초3,YBM(최),2015,4,orange,,,,
초3,YBM(최),2015,4,pizza,,,,
초3,YBM(최),2015,4,salad,,,,
초3,YBM(최),2015,4,soup,,,,
초3,YBM(최),2015,4,spaghetti,,,,
초3,YBM(최),2015,4,tomato,,,,
초3,YBM(최),2015,4,yes,,,,
초3,YBM(최),2015,5,big,,,,
초3,YBM(최),2015,5,cow,,,,
초3,YBM(최),2015,5,how,,,,
초3,YBM(최),2015,5,kangaroo,,,,
초3,YBM(최),2015,5,many,,,,
초3,YBM(최),2015,5,one,,,,
초3,YBM(최),2015,5,panda,,,,
초3,YBM(최),2015,5,queen,,,,
초3,YBM(최),2015,5,red,,,,
초3,YBM(최),2015,5,small,,,,
초3,YBM(최),2015,5,umbrella,,,,
초3,YBM(최),2015,6,eraser,,,,
초3,YBM(최),2015,6,glue stick,,,,
초3,YBM(최),2015,6,have,,,,
초3,YBM(최),2015,6,ruler,,,,
초3,YBM(최),2015,6,scissors,,,,
초3,YBM(최),2015,6,thank,,,,
초3,YBM(최),2015,6,violin,,,,
초3,YBM(최),2015,6,zoo,,,,
초3,YBM(최),2015,7,can,,,,
초3,YBM(최),2015,7,dance,,,,
초3,YBM(최),2015,7,jump,,,,
초3,YBM(최),2015,7,sing,,,,
초3,YBM(최),2015,7,skate,,,,
초3,YBM(최),2015,7,ski,,,,
초3,YBM(최),2015,7,sure,,,,
초3,YBM(최),2015,7,swim,,,,
초3,YBM(최),2015,8,everyone,,,,
초3,YBM(최),2015,8,careful,,,,
초3,YBM(최),2015,8,sorry,,,,
초3,YBM(최),2015,8,eat,,,,
초3,YBM(최),2015,8,push,,,,
초3,YBM(최),2015,8,run,,,,
초3,YBM(최),2015,8,talk,,,,
초3,YBM(최),2015,8,touch,,,,
초3,YBM(최),2015,9,album,,,,
초3,YBM(최),2015,9,brother,,,,
초3,YBM(최),2015,9,cute,,,,
초3,YBM(최),2015,9,dad,,,,
초3,YBM(최),2015,9,he,,,,
초3,YBM(최),2015,9,mom,,,,
초3,YBM(최),2015,9,pretty,,,,
초3,YBM(최),2015,9,she,,,,
초3,YBM(최),2015,9,sister,,,,
초3,YBM(최),2015,9,tall,,,,
초3,YBM(최),2015,9,who,,,,
초3,YBM(최),2015,10,black,,,,
초3,YBM(최),2015,10,blue,,,,
초3,YBM(최),2015,10,color,,,,
초3,YBM(최),2015,10,go,,,,
초3,YBM(최),2015,10,green,,,,
초3,YBM(최),2015,10,new,,,,
초3,YBM(최),2015,10,orange,,,,
초3,YBM(최),2015,10,red,,,,
초3,YBM(최),2015,10,stop,,,,
초3,YBM(최),2015,10,top,,,,
초3,YBM(최),2015,10,white,,,,
초3,YBM(최),2015,10,yellow,,,,
초3,YBM(최),2015,11,birthday,,,,
초3,YBM(최),2015,11,cake,,,,
초3,YBM(최),2015,11,eight,,,,
초3,YBM(최),2015,11,nine,,,,
초3,YBM(최),2015,11,old,,,,
초3,YBM(최),2015,11,seven,,,,
초3,YBM(최),2015,11,ten,,,,
초3,YBM(최),2015,11,today,,,,
초3,YBM(최),2015,12,make,,,,
초3,YBM(최),2015,12,out,,,,
초3,YBM(최),2015,12,raining,,,,
초3,YBM(최),2015,12,snowing,,,,
초3,YBM(최),2015,12,snowman,,,,
초3,YBM(최),2015,12,sunny,,,,
초3,YBM(최),2015,12,weather,,,,
초3,YBM(최),2015,12,windy,,,,
초4,YBM(김),2022,1,about,,,,
초4,YBM(김),2022,1,aunt,,,,
초4,YBM(김),2022,1,bad,,,,
초4,YBM(김),2022,1,delicious,,,,
초4,YBM(김),2022,1,fine,,,,
초4,YBM(김),2022,1,friend,,,,
초4,YBM(김),2022,1,idea,,,,
초4,YBM(김),2022,1,sandwich,,,,
초4,YBM(김),2022,1,sky,,,,
초4,YBM(김),2022,1,so,,,,
초4,YBM(김),2022,1,teacher,,,,
초4,YBM(김),2022,1,uncle,,,,
초4,YBM(김),2022,2,badminton,,,,
초4,YBM(김),2022,2,baseball,,,,
초4,YBM(김),2022,2,basketball,,,,
초4,YBM(김),2022,2,busy,,,,
초4,YBM(김),2022,2,but,,,,
초4,YBM(김),2022,2,fix,,,,
초4,YBM(김),2022,2,lesson,,,,
초4,YBM(김),2022,2,pass,,,,
초4,YBM(김),2022,2,piano,,,,
초4,YBM(김),2022,2,soccer,,,,
초4,YBM(김),2022,2,sorry,,,,
초4,YBM(김),2022,2,sound,,,,
초4,YBM(김),2022,2,tennis,,,,
초4,YBM(김),2022,2,with,,,,
초4,YBM(김),2022,3,bed,,,,
초4,YBM(김),2022,3,box,,,,
초4,YBM(김),2022,3,chair,,,,
초4,YBM(김),2022,3,clean,,,,
초4,YBM(김),2022,3,desk,,,,
초4,YBM(김),2022,3,find,,,,
초4,YBM(김),2022,3,hurry,,,,
초4,YBM(김),2022,3,on,,,,
초4,YBM(김),2022,3,paper,,,,
초4,YBM(김),2022,3,phone,,,,
초4,YBM(김),2022,3,some,,,,
초4,YBM(김),2022,3,start,,,,
초4,YBM(김),2022,3,table,,,,
초4,YBM(김),2022,3,under,,,,
초4,YBM(김),2022,3,where,,,,
초4,YBM(김),2022,3,worry,,,,
초4,YBM(김),2022,4,angry,,,,
초4,YBM(김),2022,4,beach,,,,
초4,YBM(김),2022,4,cup,,,,
초4,YBM(김),2022,4,garden,,,,
초4,YBM(김),2022,4,hungry,,,,
초4,YBM(김),2022,4,inside,,,,
초4,YBM(김),2022,4,plastic,,,,
초4,YBM(김),2022,4,sad,,,,
초4,YBM(김),2022,4,thirsty,,,,
초4,YBM(김),2022,4,tired,,,,
초4,YBM(김),2022,4,tree,,,,
초4,YBM(김),2022,4,try,,,,
초4,YBM(김),2022,4,very,,,,
초4,YBM(김),2022,4,watch,,,,
초4,YBM(김),2022,5,bread,,,,
초4,YBM(김),2022,5,buy,,,,
초4,YBM(김),2022,5,cake,,,,
초4,YBM(김),2022,5,chocolate,,,,
초4,YBM(김),2022,5,enter,,,,
초4,YBM(김),2022,5,fruit,,,,
초4,YBM(김),2022,5,grape,,,,
초4,YBM(김),2022,5,jam,,,,
초4,YBM(김),2022,5,just,,,,
초4,YBM(김),2022,5,make,,,,
초4,YBM(김),2022,5,push,,,,
초4,YBM(김),2022,5,rice,,,,
초4,YBM(김),2022,5,sure,,,,
초4,YBM(김),2022,5,talk,,,,
초4,YBM(김),2022,5,together,,,,
초4,YBM(김),2022,5,touch,,,,
초4,YBM(김),2022,6,bat,,,,
초4,YBM(김),2022,6,bike,,,,
초4,YBM(김),2022,6,black,,,,
초4,YBM(김),2022,6,bottle,,,,
초4,YBM(김),2022,6,cap,,,,
초4,YBM(김),2022,6,fan,,,,
초4,YBM(김),2022,6,forget,,,,
초4,YBM(김),2022,6,glove,,,,
초4,YBM(김),2022,6,home,,,,
초4,YBM(김),2022,6,homework,,,,
초4,YBM(김),2022,6,mine,,,,
초4,YBM(김),2022,6,short,,,,
초4,YBM(김),2022,6,tomato,,,,
초4,YBM(김),2022,6,umbrella,,,,
초4,YBM(김),2022,7,breakfast,,,,
초4,YBM(김),2022,7,dinner,,,,
초4,YBM(김),2022,7,drone,,,,
초4,YBM(김),2022,7,for,,,,
초4,YBM(김),2022,7,late,,,,
초4,YBM(김),2022,7,lunch,,,,
초4,YBM(김),2022,7,o’clock,,,,
초4,YBM(김),2022,7,ride,,,,
초4,YBM(김),2022,7,school,,,,
초4,YBM(김),2022,7,time,,,,
초4,YBM(김),2022,7,wait,,,,
초4,YBM(김),2022,7,wake,,,,
초4,YBM(김),2022,7,eleven,,,,
초4,YBM(김),2022,7,twelve,,,,
초4,YBM(김),2022,7,twenty,,,,
초4,YBM(김),2022,7,thirty,,,,
초4,YBM(김),2022,8,bake,,,,
초4,YBM(김),2022,8,computer,,,,
초4,YBM(김),2022,8,draw,,,,
초4,YBM(김),2022,8,house,,,,
초4,YBM(김),2022,8,job,,,,
초4,YBM(김),2022,8,listen,,,,
초4,YBM(김),2022,8,music,,,,
초4,YBM(김),2022,8,picture,,,,
초4,YBM(김),2022,8,read,,,,
초4,YBM(김),2022,8,robot,,,,
초4,YBM(김),2022,8,take,,,,
초4,YBM(김),2022,8,water,,,,
초4,YBM(김),2022,9,art,,,,
